text,is_bot
"How did the high priest of Japanese pop, Johnny Kitagawa, exploit teenage boys with impunity for so long",0
Ukraine is trying to rehabilitate thousands of soldiers left with lifechanging war wounds.,0
A new assessment of Britains research capability concludes it has serious and longstanding problems.,0
Some young asylum seekers who have disappeared from hotels are being exploited by criminals.,0
Perfect pairings such as Zendaya and Paul Mescal have been among several great Hollywood moments.,0
"The delay in sending aid to Syrian victims of last months quake was unjustified, experts say.",0
The unusual companions from Indias Uttar Pradesh state spend hours together every day.,0
Graham Potter needed a performance against Borussia Dortmund in the Champions League and he got it with the Blues best display under the exBrighton boss.,0
England captain Leah Williamson welcomes a government package worth more than 600m which aims to create equal school sport opportunities for girls.,0
Michael Vaughans lawyer says the ECB investigation into whether the former England captain made an alleged racist comment in 2009 was woefully inadequate.,0
"When the Taliban seized power in 2021, Yulduz and Fariba Hashimi faced a choice leave behind their family or leave behind their sporting dreams.",0
Courtney Lawes will miss Englands Six Nations match against France on Saturday with a shoulder injury but Marcus Smith is in the squad.,0
British number one Emma Raducanu pulls out of a charity exhibition event before her opening match at Indian Wells.,0
High flying Gunners Bukayo Saka and Eddie Nketiah learn all about each other as they face the Football Focus Honesty Cards.,0
"The prime ministers aim is clear, but can the Illegal Migration Bill work",0
The home secretary says she is confident the bill to cut the number of boats crossing the Channel with asylum seekers is compatible with international obligations.,0
The number of people claiming asylum in the UK rose sharply in 2022.,0
The UK PM addresses reporters about new plans to crack down on people crossing the Channel in small boats.,0
New plans to tackle smallboat crossings have been set out by the home secretary.,0
Why are Albanian migrants coming to the UK and how many have arrived,0
The Met Office warns up to 40cm of snow could fall in the Peak District and Pennines from Thursday.,0
The Match of the Day host was criticised for tweets he posted about the governments new asylum plan.,0
Man is held on suspicion of malicious communications offences and perverting the course of justice.,0
"Princess Lilibet Diana, who turns two in June, was christened at the couples LA home last week.",0
British Olympian Abi Burton was wrongly sectioned for 26 days and spent 25 days in an induced coma this is her story.,0
A theory that the kidnapping of four Americans was a case of mistaken identity gains strength.,0
"Researchers have created eggs from the cells of male mice, raising the prospect of male couples having their own children.",0
"Identified as abusing protesters by a BBC investigation, the two officers are sanctioned by the EU.",0
The prime minister clashed with Sir Keir Starmer over how to tackle migration at Prime Ministers Questions.,0
Dominic Raab served as deputy prime minister and foreign secretary under Boris Johnson.,0
"Elle Edwards, 26, was shot in the head while celebrating with friends at a pub on Christmas Eve.",0
A coroner writes to the defence secretary after a veteran used his retirement gift to kill a couple.,0
"Its so quiet in here, the host says as an outofcontrol car swerves into shot behind him.",0
A florist in Slough warned now is not the time to scale back support with energy bills.,0
"Ruth, a 33yearold jewellery designer from Birmingham, shares her weekly spending diary.",0
The BBCs health and science correspondent undergoes an experiment to find out how a cold home affects him.,0
"As rail fares increase, we find the ways passengers can keep journeys as cheap as possible.",0
Uni students who are estranged from their families say they often struggle to get a rent guarantor.,0
Plans to attract workers from abroad and the christening of the Sussexes daughter lead the papers.,0
Will new legislation aimed at cutting numbers crossing the Channel have an impact,0
Lionesses and Arsenal defender Lotte WubbenMoy reflects on the importance of the governments school sports pledge.,0
Zoe Beaty felt ignored when she reported a flasher  but later learnt the man was a serial offender.,0
"How the presenters remarks, comparing UK asylum policy to 1930s Germany, place the BBC in a pickle.",0
Quirky coincidences and possible record breakers from this years Academy Award nominations.,0
"A former romance scammer reveals the tactics used to lure victims, in a new BBC investigation.",0
"Its a celebration of love and new beginnings, but also an excuse to throw paint at each other.",0
The BBC reports from the family courts as part of a pilot to improve transparency in the justice system.,0
A 20year survey of plants shows how agriculture and climate change is affecting UK flora.,0
Sheila Noble was delighted to finally find out what lay behind the blue door at number three Morningside Park in Edinburgh.,0
It took years for Pippa Woolven to be diagnosed with RedS. Now she works to raise awareness of the condition.,0
A BBC Monitoring investigation has found hundreds of reinstated accounts on Twitter promoting abuse and misinformation.,0
"Antonio Contes Tottenham crash out of the Champions League against AC Milan, and with another trophyless season on the cards it appears his tenure is coming to an end.",0
